X,Y,OBJECTID,STATUS,NAME,ACISA,ISNUM,INT_,STAGE,N7,SECT,COMMCAB,COMMLINE,SWITCH,FDRPAIR,VPAIR,TRUNK,TRNKPAIR,DIST,DISTPAIR,SUBFEED,SUBFEEDPR,CHANNUM,COMMENTS,REVNUM,CONT_TYPE,SPACE_,B,TSNUM,QUICNETID
-77.033412923494822,38.985099527090547,374,M,"14TH ST AND KALMIA RD,NW",1167,829,829,3, ,570,12-F04G,514,1,"PR(05,06)",12,100-T04,"PR(42,43)",50-D04B,"PR(17,18)",25-FO4D,"PR(15,16)",15, ,2,ACTUATED, , , ,1027
-77.032666153775295,38.93021284239007,375,M,"14TH ST AND KENYON ST & PARK RD,NW",1168,832,832,3, ,578,12-F04N,525,3,"PR(01,02)",12,100-T04,"PR(86,87)",50-D04J,"PR(11,12)",25-FO4L,"PR(09,10)",26, ,1,INTERVAL, , , ,0
-77.032657483018184,38.929663517988132,376,M,"14TH ST AND KENYON ST,NW",1169,831,831,3, ,578,12-F04N,525,2,"PR(01,02)",12,100-T04,"PR(86,87)",50-D04J,"PR(11,12)",25-FO4L,"PR(09,10)",26, ,1,INTERVAL, , , ,1030
-77.03195181270614,38.903745053207579,377,M,"14TH ST AND L ST, NW",1170,189,189,1, ,105,12-F06A,110,4,"PR(05,06)",12,050-T06,"PR(05,06)", , , , ,3, ,3,INTERVAL, , ,880-C,16
-77.031957344477306,38.895506427713983,378,M,"14TH ST AND LOWER E ST, NW",1171,182,182,1, ,105,12-F06A,111,3,"PR(07,08)",12,050-T06,"PR(07,08)", , , , ,4, ,4,INTERVAL, , ,142-N,9
-77.031964323728289,38.890424172503188,379,M,"14TH ST AND MADISON DR, NW",1172,190,190,1, ,108,25-F13S,138,1,"PR(03,04)",25,100-T13,"PR(86,87)",50-D13K,"PR(28,29)",25-F13S,"PR(03,04)",33, ,3,INTERVAL, , ,197-C,17
-76.985504276240107,38.899286450081938,380,M,"14TH ST AND MARYLAND AV, NE",1173,582,582,2, ,337,12-F07G,344,6,"PR(01,02)",12,100-T07,"PR(36,37)", , , , ,14, ,0,INTERVAL, , ,1112-B,610
-77.032733713021784,38.933173764360518,381,T,"14TH ST AND MERIDIAN PL,NW",1174,833,833,3, ,578,12-F04N,525,4,"PR(01,02)",12,100-T04,"PR(86,87)",50-D04J,"PR(11,12)",25-FO4L,"PR(09,10)",26, ,0,INTERVAL, , ,1204,1031
-77.033427232206876,38.961599803150477,382,M,"14TH ST AND MISSOURI AVE,NW",1175,834,834,3, ,571,12-F14J,545,5,"PR(03,04)",12,100-T14,"PR(63,64)",50-D14K,"PR(13,14)", , ,19, ,1,INTERVAL, , , ,1032
-77.032718398441517,38.931192607608374,383,T,"14TH ST AND MONROE ST,NW",1176,835,835,3, ,578,12-F04N,525,5,"PR(01,02)",12,100-T04,"PR(86,87)",50-D04J,"PR(11,12)",25-FO4L,"PR(09,10)",26, ,0,INTERVAL, , ,1094-A,1033
-77.03195297806343,38.907247112761709,384,M,"14TH ST AND N ST, NW",1177,191,191,1, ,105,12-T09,145,1,"PR(03,04)",12,012-T09,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,1190,18
-77.031954316435034,38.899400456439366,385,M,"14TH ST AND NEW YORK AVE, NW",1178,192,192,1, ,105,12-F06A,109,4,"PR(03,04)",12,050-T06,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,879-B,19
-77.031954114677276,38.909655403967292,386,M,"14TH ST AND P ST, NW",1179,193,193,1, ,102,12-T09,144,1,"PR(01,02)",12,012-T09,"PR(01,02)", , , , ,1, ,4,INTERVAL, , ,881-A,20
-77.031954317102205,38.911136555819738,387,M,"14TH ST AND Q ST, NW",1180,194,194,1, ,102,12-T09,144,2,"PR(01,02)",12,012-T09,"PR(01,02)", , , , ,1, ,6,INTERVAL, , ,882,21
-77.031954863666598,38.912613743507926,388,M,"14TH ST AND R ST, NW",1181,195,195,1, ,102,12-T09,144,3,"PR(01,02)",12,012-T09,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,884,22
-77.031951561209979,38.908845554378082,389,M,"14TH ST AND RHODE ISLAND AVE, NW",1182,196,196,1, ,105,12-T09,145,2,"PR(03,04)",12,012-T09,"PR(03,04)", , , , ,2, ,8,INTERVAL, , ,883-A,23
-77.03195372004501,38.914101579114522,390,M,"14TH ST AND S ST, NW",1183,197,197,1, ,102,12-T09,144,4,"PR(01,02)",12,012-T09,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,885-A,24
-77.032732510451808,38.937086070471388,391,M,"14TH ST AND SPRING RD,NW",1184,836,836,3, ,578,12-F04E,508,2,"PR(01,02)",12,100-T04,"PR(28,29)",50-D04B,"PR(03,04)",25-FO4D,"PR(03,04)",8, ,1,INTERVAL, , ,1093,1034
-77.031957805369828,38.915576134598695,392,M,"14TH ST AND T ST, NW",1185,198,198,1, ,102,12-T09,144,5,"PR(01,02)",12,012-T09,"PR(01,02)", , , , ,1, ,4,INTERVAL, , ,886-A,25
-77.031955646349644,38.905997374614202,393,T,"14TH ST AND THOMAS CIRCLE, NW",1186,199,199,1, ,105,12-T09,145,3,"PR(03,04)",12,012-T09,"PR(03,04)", , , , ,2, ,4,INTERVAL, , , ,26
-77.031953026410264,38.9170055783759,394,M,"14TH ST AND U ST, NW",1187,200,200,1, ,102,12-T09,144,6,"PR(01,02)",12,012-T09,"PR(01,02)", , , , ,1, ,7,INTERVAL, , ,887-B,27
-77.03196408287198,38.896112301648735,395,M,14TH ST AND UPPER E ST AND PENN AVE,1188,183,183,1, ,105,12-F06A,109,1,"PR(03,04)",12,050-T06,"PR(03,04)", , , , ,2, ,4,INTERVAL, , ,1509-A,10
-77.032729518507537,38.941874790864425,396,M,"14TH ST AND UPSHUR ST,NW",1189,837,837,3, ,575,12-F04F,510,2,"PR(01,02)",12,100-T04,"PR(34,35)",50-D04B,"PR(09,10)",25-FO4D,"PR(09,10)",11, ,2,INTERVAL, , ,1091,1035
-77.031954563636859,38.91812017888433,397,M,"14TH ST AND V ST,NW",1190,838,838,3, ,579,12-F04I,517,1,"PR(03,04)",12,100-T04,"PR(53,54)", , , , ,18, ,2,INTERVAL, , ,888-B,1036
-77.031953775759575,38.919192620817967,398,M,"14TH ST AND W ST,NW",1191,839,839,3, ,579,12-F04I,517,2,"PR(03,04)",12,100-T04,"PR(53,54)", , , , ,18, ,1,INTERVAL, , ,889-A,1037
-77.032156954967007,38.883566263928017,399,M,14TH ST BRIDGE RAMP AND MAIN AVE SW,1192,1350,1350,0, ,100,12-F13U,140,6,"PR(01,02)",12,100-T13,"PR(32,33)",50-D13K,"PR(90,91)",25-F13S,"PR(07,08)",35, ,0,INTERVAL, , ,1557-A,248
-76.983164462616926,38.881282383536451,400,M,"15TH ST & G ST & KENTUCKY, POTOMAC",1194,738,738,2, ,451,12-F02X,413,1,"PR(03,04)",12,100-T02,"PR(90,91)",50-D02B,"PR(34,35)",25-F02U,"PR(09,10)",35, ,2,INTERVAL, , ,367-B,796
-77.034611517080478,38.919137120179229,401,M,15TH ST & N HAMP AVE & FLA AVE & W,1195,844,844,3, ,579,12-F04I,516,3,"PR(01,02)",12,100-T04,"PR(51,52)", , , , ,17, ,1,INTERVAL, , ,130-F,1042
-76.983665230769049,38.879572815077026,402,M,"15TH ST & PENN AVE, SE",1196,739,739,2, ,452,12-F02X,412,2,"PR(01,02)",12,100-T02,"PR(88,89)",50-D02B,"PR(32,33)",25-F02U,"PR(07,08)",34, ,2,INTERVAL, , ,161-B,797
-77.036199343513744,38.928682730469994,403,M,"15TH ST AND 16TH ST & IRVING ST,NW",1197,840,840,3, ,574,12-F04C,505,1,"PR(03,04)",12,100-T04,"PR(11,12)", , , , ,6, ,0,INTERVAL, , ,210-I,1038
-76.983650212806012,38.893511599367443,404,M,"15TH ST AND C ST, NE",1198,583,583,2, ,339,12-F07J,347,3,"PR(01,02)",12,100-T07,"PR(42,43)", , ,25-F07H,"PR(05,06)",17, ,2,INTERVAL, , ,871,611
-77.035526861634949,38.92705774674068,405,M,"15TH ST AND COLUMBIA RD,NW",1199,841,841,3, ,574,12-F04C,505,2,"PR(03,04)",12,100-T04,"PR(11,12)", , , , ,6, ,2,INTERVAL, , ,1028,1039
-77.033655300106361,38.892097300414655,406,M,"15TH ST AND CONSTITUTION AVE, NW",1200,202,202,1, ,107,25-F13S,137,4,"PR(01,02)",25,100-T13,"PR(84,85)",50-D13K,"PR(26,27)",25-F13S,"PR(01,02)",32, ,2,INTERVAL, , ,296-E,29
-76.983649919738824,38.894790517590792,407,M,"15TH ST AND D ST, NE",1201,584,584,2, ,339,12-F07J,347,4,"PR(01,02)",12,100-T07,"PR(42,43)", , ,25-F07H,"PR(05,06)",17, ,3,INTERVAL, , ,1394,612
-77.035311534224959,38.923302874199514,408,T,"15TH ST AND EUCLID ST,NW",1202,842,842,3, ,574,12-F04C,504,1,"PR(01,02)",12,100-T04,"PR(09,10)", , , , ,5, ,2,INTERVAL, , ,1026,1040
-77.03364763530972,38.897352938457864,409,M,"15TH ST AND F ST, NW",1203,204,204,1, ,105,12-F06A,108,2,"PR(01,02)",12,050-T06,"PR(01,02)", , , , ,1, ,2,INTERVAL, , ,205-E,31
-76.983444702299437,38.900138538505558,410,M,"15TH ST AND H ST & BENNING RD, NE",1204,585,585,2, ,337,12-F07N,357,1,"PR(01,02)",12,100-T07,"PR(65,66)", , , , ,27, ,2,INTERVAL, , ,11-L,613
-77.033643970186603,38.900214094651211,411,M,"15TH ST AND H ST, NW",1205,206,206,1, ,105,12-F04A,104,1,"PR(07,08)",12,100-T04,"PR(07,08)", , , , ,4, ,2,INTERVAL, , ,620-C,33
-77.035486021596853,38.926332949969492,412,M,"15TH ST AND HARVARD ST,NW",1206,843,843,3, ,574,12-F04C,505,3,"PR(03,04)",12,100-T04,"PR(11,12)", , , , ,6, ,1,INTERVAL, , ,1027-A,1041
-77.033641261977536,38.901340455679893,413,M,"15TH ST AND I ST AND VERMONT AVE, N",1207,208,208,1, ,105,12-F04A,103,1,"PR(05,06)",12,100-T04,"PR(05,06)", , , , ,3, ,4,INTERVAL, , ,621-C,35
-77.034595251038709,38.901343320974334,414,T,"15TH ST AND I ST, NW",1208,207,207,1, ,105,12-F04A,104,2,"PR(07,08)",12,100-T04,"PR(07,08)", , , , ,4, ,3,INTERVAL, , ,615-B,34
-77.03368987111233,38.887780800492727,415,M,"15TH ST AND INDEPENDENCE AVE, SW",1209,464,464,1, ,108,12-F13S,138,4,"PR(03,04)",12,100-T13,"PR(86,87)",50-D13K,"PR(28,29)",25-F13S,"PR(03,04)",33, ,4,INTERVAL, , ,200-D,224
-77.033633889445056,38.902525984711659,416,M,"15TH ST AND K ST AND VERMONT AVE, N",1210,210,210,1, ,105,12-F04A,104,3,"PR(07,08)",12,100-T04,"PR(07,08)", , , , ,4, ,4,INTERVAL, , ,580-B,37
-77.034580560667266,38.902525753361985,417,T,"15TH ST AND K ST, NW (WEST)",1211,209,209,1, ,105,12-F04A,103,2,"PR(05,06)",12,100-T04,"PR(05,06)", , , , ,3, ,6,INTERVAL, , ,655-C,36
-77.034579110996162,38.903744611364928,418,M,"15TH ST AND L ST, NW",1212,211,211,1, ,105,12-F04A,103,3,"PR(05,06)",12,100-T04,"PR(05,06)", , , , ,3, ,6,INTERVAL, , ,734-B,38
-77.033647723407455,38.895486846269925,419,M,"15TH ST AND LOWER E ST, NW",1214,203,203,1, ,105,12-F06A,111,4,"PR(07,08)",12,050-T06,"PR(07,08)", , , , ,4, ,3,INTERVAL, , ,386-F,30
-77.034571585923132,38.905654141271611,420,M,"15TH ST AND M ST, NW",1215,212,212,1, ,105,12-F04A,103,4,"PR(05,06)",12,100-T04,"PR(05,06)", , , , ,3, ,5,INTERVAL, , ,733-D,39
-77.03457017176126,38.906566120123223,421,M,"15TH ST AND MASS AVE, NW",1216,213,213,1, ,105,12-F04A,103,5,"PR(05,06)",12,100-T04,"PR(05,06)", , , , ,3, ,6,INTERVAL, , ,182-C,40
-76.98364792182555,38.892492905354331,422,M,"15TH ST AND N CAROLINA AV, NE",1217,586,586,2, ,339,12-F07J,348,1,"PR(03,04)",12,100-T07,"PR(44,45)", , ,25-F07H,"PR(07,08)",18, ,3,INTERVAL, , ,866,614
-77.034559033214776,38.90965673439306,423,M,"15TH ST AND P ST, NW",1218,214,214,1, ,102,12-T09,146,1,"PR(05,06)",12,012-T09,"PR(05,06)", , , , ,3, ,9,INTERVAL, , ,1020-A,41
-77.034551935002639,38.912616337435544,424,M,"15TH ST AND R ST, NW",1219,216,216,1, ,102,12-T09,146,3,"PR(05,06)",12,012-T09,"PR(05,06)", , , , ,3, ,8,INTERVAL, , ,1021-A,43
-77.034566226685072,38.907941633149157,425,M,"15TH ST AND RHODE ISLAND AVE, NW",1220,217,217,1, ,105,12-T09,145,4,"PR(03,04)",12,012-T09,"PR(03,04)", , , , ,2, ,9,INTERVAL, , ,537-A,44
-77.034547580375445,38.914099922096241,426,M,"15TH ST AND S ST, NW",1221,218,218,1, ,102,12-T09,146,4,"PR(05,06)",12,012-T09,"PR(05,06)", , , , ,3, ,8,INTERVAL, , ,1022,45
-77.034542878249383,38.915580623788422,427,M,"15TH ST AND T ST, NW",1222,219,219,1, ,102,12-T09,146,5,"PR(05,06)",12,012-T09,"PR(05,06)", , , , ,3, ,9,INTERVAL, , ,1023,46
-77.034534461113921,38.917009888593618,428,M,"15TH ST AND U ST, NW",1223,220,220,1, ,102,12-T09,146,6,"PR(05,06)",12,012-T09,"PR(05,06)", , , , ,3, ,9,INTERVAL, , ,1024-A,47
-77.034532577429133,38.918120526423991,429,M,"15TH ST AND V ST,NW",1224,845,845,3, ,579,12-F04I,516,4,"PR(01,02)",12,100-T04,"PR(51,52)", , , , ,17, ,2,INTERVAL, , ,1025,1043
-77.034558134902483,38.911134103077593,430,M,"15TH ST Q ST, NW",1225,215,215,1, ,102,12-T09,146,2,"PR(05,06)",12,012-T09,"PR(05,06)", , , , ,3, ,8,INTERVAL, , ,895-A,42
-77.033644082210884,38.898789584365396,431,M,"15TH ST, G ST, PENN AVE,NEW YORK AV",1226,205,205,1, ,105,12-F06A,108,3,"PR(01,02)",12,050-T06,"PR(01,02)", , , , ,1, ,3,INTERVAL, , ,98-J,32
-77.033651525059128,38.896410301927247,432,M,"15TH ST,ALEX HAM PL AND UPPER E ST,",1227,201,201,1, ,105,12-F06A,108,1,"PR(01,02)",12,050-T06,"PR(01,02)", , , , ,1, ,2,INTERVAL, , ,210-TEMP-,28
-77.033033310646047,38.890137390678873,433,M,"15TH ST. AND MADISON DR., N.W.",1228,1386,1386,1, ,107,12-F13S,138,5,"PR(03,04)",12,100T13,"PR(86,87)",50-D13K,"PR(28,29)",25-F13S,"PR(03,04)",0, ,0,ACTUATED, , , ,240
-77.033004790601382,38.888859749544402,434,M,15TH STEET AND JEFFERSON DR. S.W.,1229,1383,1383,0, ,107,12-F13S,138,6,"PR(03,04)",12,100T13,"PR(86,87)",50-D13K,"PR(28,29)",25-F13S,"PR(03,04)",0, ,0,ACTUATED, , , ,239
-76.982228071454657,38.867745140962754,435,M,"16TH & MINNESOTA AVE,SE",1230,1335,1335,0, ,461, ,439,7, , , , , , , , ,0, ,1,ACTUATED, , , ,952
-77.036491163185673,38.92628012193331,436,M,"16TH ST & HARVARD ST & COLUMBIA RD,",1231,856,856,3, ,574,12-F04C,504,5,"PR(01,02)",12,100-T04,"PR(09,10)", , , , ,5, ,3,INTERVAL, , ,111-B,1054
-77.036490485366016,38.926533075698991,437,M,16TH ST & HARVARD ST & MT PLEASANT,1232,857,857,3, ,574,12-F04C,505,4,"PR(03,04)",12,100-T04,"PR(11,12)", , , , ,6, ,5,INTERVAL, , ,581-A,1055
-77.036365966093243,38.974871475301242,438,M,"16TH ST AND ALASKA AVE,NW",1233,846,846,3, ,570,12-F04G,514,2,"PR(05,06)",12,100-T04,"PR(42,43)",50-D04B,"PR(17,18)",25-FO4D,"PR(15,16)",15, ,3,INTERVAL, , ,220-D,1044
-77.036428535038183,38.945069927331019,439,M,"16TH ST AND ALLISON ST,NW",1234,847,847,3, ,574,12-F04G,512,1,"PR(01,02)",12,100-T04,"PR(38,39)",50-D04B,"PR(13,14)",25-FO4D,"PR(17,18)",13, ,0,INTERVAL, , ,896-C,1045
-77.03644626483711,38.939113045470982,440,M,"16TH ST AND ARKANSAS AVE,SHEPHERD S",1235,848,848,3, ,574,25-F04D,507,1,"PR(07,08)",25,100-T04,"PR(32,31)",50-D04B,"PR(07,08)",25-F04D, ,10, ,5,INTERVAL, , , ,1046
-77.036373354433877,38.972276623925062,441,M,"16TH ST AND ASPEN ST & SHERRIL DR,N",1236,849,849,3, ,570,12-F04G,513,1,"PR(03,04)",12,100-T04,"PR(40,41)",50-D04B,"PR(15,16)",25-FO4D,"PR(13,14)",14, ,1,INTERVAL, , ,911-D,1047
-77.03641719496261,38.952542595557659,442,M,"16TH ST AND COLORADO AVE,NW",1237,850,850,3, ,570,12-F04G,512,2,"PR(01,02)",12,100-T04,"PR(38,39)",50-D04B,"PR(13,14)",25-FO4D,"PR(17,18)",13, ,2,INTERVAL, , ,328-B,1048
-77.036543753609408,38.892104233687199,443,M,"16TH ST AND CONSTITUTION AVE, NW",1238,221,221,1, ,107,25-F13S,137,5,"PR(01,02)",25,100-T13,"PR(84,85)",50-D13K,"PR(26,27)",25-F13S,"PR(01,02)",32, ,1,INTERVAL, , ,531-D,48
-77.036491675684914,38.920971967961719,444,M,"16TH ST AND CRESCENT PL,NW",1239,851,851,3, ,574,12-F04C,504,2,"PR(01,02)",12,100-T04,"PR(09,10)", , , , ,5, ,2,ACTUATED, , ,1272,1049
-77.036426431742072,38.948267985460262,445,M,"16TH ST AND DECATUR ST,NW",1241,852,852,3, ,574,12-F04G,512,3,"PR(01,02)",12,100-T04,"PR(38,39)",50-D04B,"PR(13,14)",25-FO4D,"PR(17,18)",13, ,0,INTERVAL, , ,897-B,1050
-77.036493421989604,38.923257649632291,446,M,"16TH ST AND EUCLID ST,NW",1242,853,853,3, ,574,12-F04C,504,3,"PR(01,02)",12,100-T04,"PR(09,10)", , , , ,5, ,0,INTERVAL, , ,898-A,1051
-77.036497894370299,38.919153184578121,447,M,"16TH ST AND FLORIDA AVE & W ST,NW",1243,854,854,3, ,574,12-F04C,504,4,"PR(01,02)",12,100-T04,"PR(09,10)", , , , ,5, ,2,INTERVAL, , ,567-B,1052
-77.036386725471274,38.964834332919338,448,M,"16TH ST AND FORT STEVENS DR,NW",1245,855,855,3, ,570,12-F04G,513,2,"PR(03,04)",12,100-T04,"PR(40,41)",50-D04B,"PR(15,16)",25-FO4D,"PR(13,14)",14, ,3,ACTUATED, , ,1271,1053
-77.036556459701558,38.9002088865115,449,M,"16TH ST AND H ST, NW",1246,222,222,1, ,105,12-F04A,102,1,"PR(03,04)",12,100-T04,"PR(03,04)", , , , ,2, ,2,INTERVAL, , ,619-D,49
-77.036353433960372,38.98086693172916,450,T,"16TH ST AND HOLLY ST,NW",1247,858,858,3, ,570,12-F04G,514,3,"PR(05,06)",12,100-T04,"PR(42,43)",50-D04B,"PR(17,18)",25-FO4D,"PR(15,16)",15, ,1,INTERVAL, , ,912-B,1056
-77.036547811307045,38.901352032053666,451,M,"16TH ST AND I ST, NW",1249,223,223,1, ,105,12-F04A,102,3,"PR(03,04)",12,100-T04,"PR(03,04)", , , , ,2, ,1,INTERVAL, , ,126-G,50
-77.036544335289037,38.902532983816727,452,M,"16TH ST AND K ST, NW",1251,224,224,1, ,105,12-F04A,102,2,"PR(03,04)",12,100-T04,"PR(03,04)", , , , ,2, ,4,INTERVAL, , ,39-G,51
-77.036345183707894,38.985666827672183,453,M,"16TH ST AND KALMIA RD,NW",1252,859,859,3, ,570,12-F04G,514,4,"PR(05,06)",12,100-T04,"PR(42,43)",50-D04B,"PR(17,18)",25-FO4D,"PR(15,16)",15, ,3,INTERVAL, , ,586-E,1057
-77.03640033724345,38.956219749273274,454,M,"16TH ST AND KENNEDY ST & MORROW DR,",1253,860,860,3, ,570,12-F04G,512,4,"PR(01,02)",12,100-T04,"PR(38,39)",50-D04B,"PR(13,14)",25-FO4D,"PR(17,18)",13, ,0,INTERVAL, , ,550-D,1058
-77.036540818342871,38.903746788812221,455,M,"16TH ST AND L ST, NW",2001,225,225,1, ,105,12-F04A,102,4,"PR(03,04)",12,100-T04,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,904-C,52
-77.036459855374659,38.930458007633902,456,M,"16TH ST AND LAMONT ST,NW",2002,861,861,3, ,574,12-F04C,505,5,"PR(03,04)",12,100-T04,"PR(11,12)", , , , ,6, ,2,INTERVAL, , ,899-A,1059
-77.036535977154514,38.905661650965428,457,M,"16TH ST AND M ST, NW",2003,226,226,1, ,105,12-F04A,102,5,"PR(03,04)",12,100-T04,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,552-C,53
-77.036391117642992,38.962589339870732,458,M,16TH ST AND MISSOURI AVE NW (NORTH),2004,1341,1341,3, ,571,12-F04G,513,7,"PR(03,04)",12,100-T04,"PR(40,41)",50-D04B,"PR(15,16)",25-FO4D,"PR(13,14)",14, ,0,INTERVAL, , ,453-2,1173
-77.036391029817679,38.962417345289204,459,M,"16TH ST AND MISSOURI AVE,NW",2005,862,862,3, ,570,12-F04G,513,3,"PR(03,04)",12,100-T04,"PR(40,41)",50-D04B,"PR(15,16)",25-FO4D,"PR(13,14)",14, ,0,INTERVAL, , ,453-1,1060
-77.036460035616827,38.93261477686184,460,M,"16TH ST AND MONROE ST,NW",2006,863,863,3, ,574,25-F04D,506,1,"PR(01,02)",25,100-T04,"PR(26,27)",50-D04B,"PR(01,02)",25-F04D,"PR(01,02)",7, ,2,INTERVAL, , ,577-A,1061
-77.036398306104232,38.959291108250234,461,M,"16TH ST AND MONTAGUE ST,NW",2007,980,980,3, ,570,12-F04G,513,6,"PR(03,04)",12,100-T04,"PR(40,41)",50-D04B,"PR(15,16)",25-FO4D,"PR(13,14)",14, ,1,INTERVAL, , ,1516,1165
-77.036458192319174,38.933295445064665,462,M,"16TH ST AND NEWTON ST,NW",2008,864,864,3, ,574,25-F04D,506,2,"PR(01,02)",25,100-T04,"PR(26,27)",50-D04B,"PR(01,02)",25-F04D,"PR(01,02)",7, ,2,INTERVAL, , ,956,1062
-77.036324943498613,38.990678613575469,463,M,"16TH ST AND NORTH PORTAL DR, NW",2009,1307,0,0, ,570,12-F04G,514,7,"PR(05,06)",12,100-T04,"PR(42,43)",50-D04B,"PR(17,18)",25-FO4D,"PR(15,16)",15, ,3,INTERVAL, , , ,0
-77.036453745229551,38.934974234048063,464,M,"16TH ST AND OAK ST,NW",2010,865,865,3, ,574,25-F04D,506,3,"PR(01,02)",25,100-T04,"PR(26,27)",50-D04B,"PR(01,02)",25-F04D,"PR(01,02)",7, ,0,INTERVAL, , ,909,1063
-77.036526006151988,38.909649740082948,465,M,"16TH ST AND P ST, NW",2011,227,227,1, ,102,12-F04A,101,7,"PR(01,02)",12,100-T04,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,905-A,54
-77.036462661635127,38.93166052600354,466,M,"16TH ST AND PARK RD & PINE ST,NW",2012,866,866,3, ,574,25-F04D,506,4,"PR(01,02)",25,100-T04,"PR(26,27)",50-D04B,"PR(01,02)",25-F04D,"PR(01,02)",7, ,5,INTERVAL, , ,201-D,1064
-77.036324943498613,38.990678613575469,467,M,"16TH ST AND PORTAL DR,NW",2013,867,867,3, ,570,12-F04G,514,5,"PR(05,06)",12,100-T04,"PR(42,43)",50-D04B,"PR(17,18)",25-FO4D,"PR(15,16)",15, ,7,INTERVAL, , ,551-F,1065
-77.036519846954349,38.911131344362573,468,M,"16TH ST AND Q ST, NW",2014,228,228,1, ,102,12-F04A,101,2,"PR(01,02)",12,100-T04,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,40-A,55
-77.06917795330483,38.961024640583496,469,M,"MILITARY RD AND NEVADA AVE, NW",5087,1231,1231,5, ,687,12-F11B,603,1,"PR(03,04)",12,025-T11,"PR(11,12)", , , , ,6, ,0,INTERVAL, , , ,1288
-77.052685583170998,38.961610529528642,470,M,"MILITARY RD AND OREGON & GLOVER, NW",5088,1232,1232,5, ,687,12-F11B,604,4,"PR(05,06)",12,025-T11,"PR(13,14)", , , , ,7, ,0,INTERVAL, , , ,1289
-76.974955230701497,38.871371367685441,471,M,MINNESOTA AVE AND 22ND ST & NAYLOR,5089,1049,1049,4, ,458,12-F08N,439,5,"PR(01,02)",12,100-T08,"PR(63,64)", , , , ,25, ,0,INTERVAL, , , ,878
-76.973230279875025,38.872228981563985,472,M,"MINNESOTA AVE AND 23RD ST, SE",5090,1050,1050,4, ,458,12-F08N,439,6,"PR(01,02)",12,100-T08,"PR(63,64)", , , , ,25, ,0,INTERVAL, , , ,879
-76.954672535898823,38.88759058117973,473,M,"MINNESOTA AVE AND B ST AND 36TH ST,",5091,1051,1051,4, ,455,12-F07V,426,1,"PR(01,02)",12,100-T07,"PR(94,95)",50-D07,"PR(19,20)", , ,38, ,0,INTERVAL, , , ,880
-76.950127079400431,38.893838920657537,474,M,"MINNESOTA AVE AND DIX ST, NE",5092,997,997,4, ,455,12-F07P,417,5,"PR(01,02)",12,100-T07,"PR(76,77)",50-D07,"PR(01,02)", , ,29, ,1,ACTUATED, , , ,827
-76.931410266635709,38.910123931507457,475,M,"MINNESOTA AVE AND EASTERN AVE, NE",5093,998,998,4, ,454,12-F07Q,418,4,"PR(01,02)",12,100-T07,"PR(78,79)",50-D07,"PR(03,04)", , ,30, ,1,INTERVAL, , , ,828
-76.957497885086809,38.883638133811345,476,M,"MINNESOTA AVE AND ELY PL, SE",5094,1052,1052,4, ,455,12-F07V,426,2,"PR(01,02)",12,100-T07,"PR(94,95)",50-D07,"PR(19,20)", , ,38, ,2,INTERVAL, , , ,881
-76.946585352625263,38.898388418498392,477,M,"MINNESOTA AVE AND GRANT ST, NE",5095,999,999,4, ,455,12-F07Q,418,5,"PR(01,02)",12,100-T07,"PR(78,79)",50-D07,"PR(03,04)", , ,30, ,1,INTERVAL, , , ,829
-76.96575547635274,38.875965876056142,478,M,"MINNESOTA AVE AND NELSON PL, SE",5096,1053,1053,4, ,458,12-F08J,433,1,"PR(01,02)",12,100-T08,"PR(51,52)", , ,25-F08I,"PR(07,08)",19, ,0,INTERVAL, , , ,882
-76.962020498604019,38.877816667574614,479,T,"MINNESOTA AVE AND RANDLE CIRCLE, SE",5097,1054,1054,4, ,458,12-F08J,433,2,"PR(01,02)",12,100-T08,"PR(51,52)", , ,25-F08I,"PR(07,08)",19, ,1,ACTUATED, , , ,883
-77.001058463847087,38.836138323688282,480,T,"MISSISSIPPI AVE AND 4TH ST, SE",5098,1055,1055,4, ,463,12-F08R,447,4,"PR(03,04)",12,100-T08,"PR(86,87)",50-D08M,"PR(11,12)",25-F08P,"PR(11,12)",33, ,2,INTERVAL, , , ,884
-76.991018231359035,38.863436432330332,481,M,ML KING AVE & CHICAGO ST & MORRIS R,5099,1039,1039,4, ,461,12-F08N,440,2,"PR(03,04)",12,100-T08,"PR(65,66)", , , , ,26, ,3,INTERVAL, , , ,869
-76.993829379644552,38.861462743969646,482,M,ML KING AVE & HOWARD RD & SHERIDAN,5100,1040,1040,4, ,461,12-F08N,440,3,"PR(03,04)",12,100-T08,"PR(65,66)", , , , ,26, ,4,INTERVAL, , , ,870
-76.997968904370993,38.844324741458479,483,M,ML KING AVE & RANDLE PL & RALEIGH P,5101,1042,1042,4, ,462,25-F08P,442,3,"PR(01,02)",25,100-T08,"PR(76,77)",50-D08M,"PR(01,02)",25-F08P,"PR(01,02)",28, ,0,INTERVAL, , , ,872
